"symbol","entrez","alias"
"Dse",212898,"DS-e1"
"Dse",212898,"DS-epi1"
"Dse",212898,"Sart2"
"Dsel",319901,"Dsel"
"Dsel",319901,"DS-e2"
"Dsel",319901,"9330132E09Rik"
"Dsel",319901,"DS-epi2"
"Dsg1a",13510,"Dsg1a"
"Dsg1a",13510,"DG1"
"Dsg1a",13510,"DGI"
"Dsg1a",13510,"Dsg1"
"Dsg1a",13510,"dsg1-alpha"
"Dsg1b",225256,"Dsg1b"
"Dsg1b",225256,"Dsg5"
"Dsg1b",225256,"dsg1-beta"
"Dsg1c",211924,"Dsg1c"
"Dsg1c",211924,"Dsg1gamma"
"Dsg1c",211924,"Dsg6"
"Dsg1c",211924,"dsg1g"
"Dsg2",13511,"Dsg2"
"Dsg2",13511,"AA408168"
"Dsg2",13511,"D18Ertd293"
"Dsg2",13511,"D18Ertd293e"
"Dsg3",13512,"Dsg3"
"Dsg3",13512,"bal"
"Dsg4",16769,"Dsg4"
"Dsg4",16769,"l3"
"Dsg4",16769,"CDHF13"
"Dsg4",16769,"lah"
"Dshv1",100036392,"Dshv1"
"Dshv2",100036013,"Dshv2"
"Dsi1",110053,"Dsi1"
"Dsi1",110053,"Dsi"
"Dsi1",110053,"Dsi-1"
"Dsn1",66934,"Dsn1"
"Dsn1",66934,"1700022L09Rik"
"Dsn1",66934,"AW552447"
"Dsp",109620,"Dsp"
"Dsp",109620,"r14"
"Dsp",109620,"D18"
"Dsp",109620,"Dsp2"
"Dsp",109620,"2300002E22Rik"
"Dsp",109620,"5730453H04Rik"
"Dsp",109620,"AA407887"
"Dsp",109620,"AA407888"
"Dsp",109620,"AW109828"
"Dsp",109620,"rul"
"Dspp",666279,"Dspp"
"Dspp",666279,"D20"
"Dspp",666279,"Dmp4"
"Dspp",666279,"Dsp3"
"Dspp",666279,"Dmp22"
"Dss1",100125855,"Dss1"
"Dssc1",109501,"Dssc1"
"Dssc2",109500,"Dssc2"
"Dst",13518,"Dst"
"Dst",13518,"a3"
"Dst",13518,"ah2"
"Dst",13518,"2310001O04Rik"
"Dst",13518,"A830042E19Rik"
"Dst",13518,"AW554249"
"Dst",13518,"BP230"
"Dst",13518,"BPAG1-n"
"Dst",13518,"Macf"
"Dst",13518,"Macf2"
"Dst",13518,"athet"
"Dst",13518,"athetoid"
"Dst",13518,"dt"
"Dst",13518,"mKIAA0728"
"Dst",13518,"nmf201"
"Dst",13518,"nmf203"
"Dst",13518,"nmf33"
"Dst",13518,"nmf339"
"Dstn",56431,"Dstn"
"Dstn",56431,"AD5"
"Dstn",56431,"co6"
"Dstn",56431,"ADF2"
"Dstn",56431,"2610043P17Rik"
"Dstn",56431,"AU042046"
"Dstn",56431,"Dsn"
"Dstn",56431,"corn1"
"Dstn",56431,"sid"
"Dstn",56431,"sid23p"
"Dstyk",213452,"Dstyk"
"Dstyk",213452,"A930019K20Rik"
"Dstyk",213452,"C430014H23Rik"
"Dstyk",213452,"C820013G01"
"Dstyk",213452,"Ripk5"
"Dtc1",104218,"Dtc1"
"Dtc1",104218,"Dtc-1"
"Dtc1",104218,"tra"
"Dtc1",104218,"tra-1"
"Dtd1",66044,"Dtd1"
"Dtd1",66044,"Ha7"
"Dtd1",66044,"0610006H08Rik"
"Dtd1",66044,"DTD"
"Dtd1",66044,"DUE-B"
"Dtd1",66044,"Hars21"
"Dtd2",328092,"Dtd2"
"Dtd2",328092,"4930578F06Rik"
"Dtd2",328092,"6530401N04Rik"
"Dtd2",328092,"ATD"
"Dtd2",328092,"B830049N13Rik"
"Dthd1",100322896,"Dthd1"
"Dthd1",100322896,"Gm17384"
"Dtl",76843,"Dtl"
"Dtl",76843,"2810047L02Rik"
"Dtl",76843,"5730564G15Rik"
"Dtl",76843,"L2dtl"
"Dtna",13527,"Dtna"
"Dtna",13527,"A64"
"Dtna",13527,"2210407P21Rik"
"Dtna",13527,"DTN-A"
"Dtna",13527,"Dt1"
"Dtna",13527,"Dtn"
"Dtna",13527,"Gm19389"
"Dtna",13527,"a-DB-"
"Dtna",13527,"a-DB-1"
"Dtna",13527,"ad1"
"Dtna",13527,"adbn"
"Dtnb",13528,"Dtnb"
"Dtnbp1",94245,"Dtnbp1"
"Dtnbp1",94245,"Bloc3"
"Dtnbp1",94245,"5430437B18Rik"
"Dtnbp1",94245,"AW048963"
"Dtnbp1",94245,"Bloc1s8"
"Dtnbp1",94245,"dysb"
"Dtnbp1",94245,"dysbindin"
"Dtnbp1",94245,"sd"
"Dtnbp1",94245,"sdy"
"Dtwd1",69185,"Dtwd1"
"Dtwd1",69185,"1810033A06Rik"
"Dtwd2",68857,"Dtwd2"
"Dtwd2",68857,"1190002H09Rik"
"Dtwd2",68857,"8030470C17Rik"
"Dtwd2",68857,"AI414673"
"Dtwd2",68857,"BB115449"
"Dtx1",14357,"Dtx1"
"Dtx1",14357,"Fxit"
"Dtx1",14357,"Fxit1"
"Dtx1",14357,"mKIAA4160"
"Dtx2",74198,"Dtx2"
"Dtx2",74198,"2610524D08Rik"
"Dtx2",74198,"AA408415"
"Dtx2",74198,"AU022494"
"Dtx2",74198,"Deltex2"
"Dtx3",80904,"Dtx3"
"Dtx3",80904,"Deltex3"
"Dtx3",80904,"mg310"
"Dtx3l",209200,"Dtx3l"
"Dtx3l",209200,"AU042200"
"Dtx3l",209200,"BC023741"
"Dtx4",207521,"Dtx4"
"Dtx4",207521,"AI449438"
"Dtx4",207521,"BC044798"
"Dtx4",207521,"D930042H13"
"Dtx4",207521,"RNF11"
"Dtx4",207521,"RNF155"
"Dtymk",21915,"Dtymk"
"Dtymk",21915,"AU044245"
"Dtymk",21915,"CDC8"
"Dtymk",21915,"D10Ertd203"
"Dtymk",21915,"D10Ertd203e"
"Dtymk",21915,"TMPK"
"Dtymk",21915,"TYP"
"Dtymk",21915,"TYPK"
"Dtymk",21915,"Tmk"
"Dtymk",21915,"mtmk"
"Dubr",68190,"Dubr"
"Dubr",68190,"5330426P16Rik"
"Dubr",68190,"Dum"
"Ducm1",100035577,"Ducm1"
"Ducm1",100035577,"ds3"
"Ducm1",100035577,"dsRNA1"
"Duox1",99439,"Duox1"
"Duox1",99439,"LN4"
"Duox1",99439,"9930101G15Rik"
"Duox1",99439,"AW987690"
"Duox1",99439,"Duox21"
"Duox1",99439,"LNOX1"
"Duox1",99439,"LNOX21"
"Duox1",99439,"NOXE"
"Duox1",99439,"NOXEF1"
"Duox1",99439,"NOXEF21"
"Duox1",99439,"P138-TOX1"
"Duox1",99439,"THOX"
"Duox1",99439,"THOX1"
"Duox1",99439,"THOX21"
"Duox2",214593,"Duox2"
"Duox2",214593,"Duox22"
"Duox2",214593,"LNOX22"
"Duox2",214593,"NOXEF22"
"Duox2",214593,"P138-TOX2"
"Duox2",214593,"THOX22"
"Duox2",214593,"A430065P05Rik"
"Duoxa1",213696,"Duoxa1"
"Duoxa1",213696,"N118"
"Duoxa1",213696,"Nip12"
"Duoxa1",213696,"BC019755"
"Duoxa1",213696,"Nip"
"Duoxa2",66811,"Duoxa2"
"Duoxa2",66811,"N82"
"Duoxa2",66811,"9030623N16Rik"
"dup",13535,"dup"
"Dupd1",435391,"Dupd1"
"Dupd1",435391,"Dusp29"
"Dupd1",435391,"EG435391"
"Dus1l",68730,"Dus1l"
"Dus1l",68730,"1110032N12Rik"
"Dus2",66369,"Dus2"
"Dus2",66369,"2310016K04Rik"
"Dus2",66369,"Dus2l"
"Dus3l",224907,"Dus3l"
"Dus3l",224907,"AI662135"
"Dus3l",224907,"AW557805"
"Dus4l",71916,"Dus4l"
"Dus4l",71916,"2310069P03Rik"
"Dus4l",71916,"2700089B10Rik"
"Dus4l",71916,"AI482040"
"Dus4l",71916,"Pp35"
"Dusp1",19252,"Dusp1"
"Dusp1",19252,"Ptp2"
"Dusp1",19252,"e4"
"Dusp1",19252,"3CH134"
"Dusp1",19252,"MKP1"
"Dusp1",19252,"Ptpn16"
"Dusp1",19252,"U19515"
"Dusp1",19252,"erp"
"Dusp1",19252,"mkp-"
"Dusp1",19252,"mkp-1"
"Dusp10",63953,"Dusp10"
"Dusp10",63953,"2610306G15Rik"
"Dusp10",63953,"AI158871"
"Dusp10",63953,"MKP-1"
"Dusp10",63953,"MKP-5"
"Dusp11",72102,"Dusp11"
"Dusp11",72102,"2010300F21Rik"
"Dusp11",72102,"AI481497"
"Dusp12",80915,"Dusp12"
"Dusp12",80915,"LMW-D2"
"Dusp12",80915,"1190004O14Rik"
"Dusp12",80915,"AA027408"
"Dusp12",80915,"AW049275"
"Dusp12",80915,"LMW-DSP4"
"Dusp12",80915,"T-DS"
"Dusp12",80915,"T-DSP4"
"Dusp12",80915,"VH1"
"Dusp12",80915,"mVH"
"Dusp12",80915,"mVH1"
"Dusp13",27389,"Dusp13"
"Dusp13",27389,"DUSP13A"
"Dusp13",27389,"DUSP13B"
"Dusp13",27389,"Gm1203"
"Dusp13",27389,"LMW-D1"
"Dusp13",27389,"LMW-DSP6"
"Dusp13",27389,"MDSP"
"Dusp13",27389,"TMD"
"Dusp13",27389,"TMDP"
"Dusp13",27389,"TS-D1"
"Dusp13",27389,"TS-DSP6"
"Dusp14",56405,"Dusp14"
"Dusp14",56405,"1110014C10Rik"
"Dusp14",56405,"2310042C07Rik"
"Dusp14",56405,"D11Ertd395"
"Dusp14",56405,"D11Ertd395e"
"Dusp14",56405,"MKP-L"
"Dusp14",56405,"Mkp"
"Dusp14",56405,"Mkp6"
"Dusp15",252864,"Dusp15"
"Dusp15",252864,"T-DSP2"
"Dusp15",252864,"AI851682"
"Dusp15",252864,"LMW-DS"
"Dusp15",252864,"LMW-DSP10"
"Dusp15",252864,"T-DSP10"
"Dusp16",70686,"Dusp16"
"Dusp16",70686,"MKP4"
"Dusp16",70686,"3830417M17Rik"
"Dusp16",70686,"AW558566"
"Dusp16",70686,"D6Ertd213"
"Dusp16",70686,"D6Ertd213e"
"Dusp16",70686,"MKP-7"
"Dusp16",70686,"MKP7"
"Dusp16",70686,"Mkpm"
"Dusp18",75219,"Dusp18"
"Dusp18",75219,"DSP2"
"Dusp18",75219,"4930527G07Rik"
"Dusp18",75219,"AI430870"
"Dusp18",75219,"BB028064"
"Dusp18",75219,"DSP18"
"Dusp18",75219,"DUSP"
"Dusp18",75219,"DUSP20"
"Dusp18",75219,"LMWDS"
"Dusp18",75219,"LMWDSP20"
"Dusp19",68082,"Dusp19"
"Dusp19",68082,"SK6"
"Dusp19",68082,"TS-D2"
"Dusp19",68082,"5930436K22Rik"
"Dusp19",68082,"C79103"
"Dusp19",68082,"SKRP1"
"Dusp19",68082,"TS-DSP1"
"Dusp2",13537,"Dusp2"
"Dusp2",13537,"PA3"
"Dusp2",13537,"PAC12"
"Dusp21",73547,"Dusp21"
"Dusp21",73547,"1700094E07Rik"
"Dusp21",73547,"DSP1"
"Dusp21",73547,"DSP21"
"Dusp22",105352,"Dusp22"
"Dusp22",105352,"JS2"
"Dusp22",105352,"JK"
"Dusp22",105352,"JKAP"
"Dusp22",105352,"JSP1"
"Dusp22",105352,"LMW-DSP2"
"Dusp22",105352,"MKPX"
"Dusp23",68440,"Dusp23"
"Dusp23",68440,"1300005N15Rik"
"Dusp23",68440,"LDP-3"
"Dusp23",68440,"Ldp"
"Dusp26",66959,"Dusp26"
"Dusp26",66959,"2310043K02Rik"
"Dusp26",66959,"Skrp3"
"Dusp27",240892,"Dusp27"
"Dusp27",240892,"C130085G02Rik"
"Dusp27",240892,"Gm209"
"Dusp27",240892,"Styxl2"
"Dusp28",67446,"Dusp28"
"Dusp28",67446,"0710001B24Rik"
"Dusp28",67446,"AV005521"
"Dusp3",72349,"Dusp3"
"Dusp3",72349,"2210015O03Rik"
"Dusp3",72349,"5031436O03Rik"
"Dusp3",72349,"T-DSP1"
"Dusp3",72349,"T-DSP11"
"Dusp3",72349,"VHR"
"Dusp4",319520,"Dusp4"
"Dusp4",319520,"Dusp42"
"Dusp4",319520,"2700078F24Rik"
"Dusp4",319520,"AI844617"
"Dusp4",319520,"BB104621"
"Dusp4",319520,"E130306H24Rik"
"Dusp5",240672,"Dusp5"
"Dusp5",240672,"Gm337"
"Dusp6",67603,"Dusp6"
"Dusp6",67603,"MKP3"
"Dusp6",67603,"MKP-2"
"Dusp6",67603,"1300019I03Rik"
"Dusp6",67603,"PYS1"
"Dusp6",67603,"PYST1"
"Dusp7",235584,"Dusp7"
"Dusp7",235584,"MKP-4"
"Dusp7",235584,"PYS2"
"Dusp7",235584,"AU015694"
"Dusp7",235584,"Mkpx"
"Dusp7",235584,"Pyst2"
"Dusp8",18218,"Dusp8"
"Dusp8",18218,"5530400B01Rik"
"Dusp8",18218,"AI593498"
"Dusp8",18218,"Ntt"
"Dusp8",18218,"Nttp1"
"Dusp9",75590,"Dusp9"
"Dusp9",75590,"Dusp41"
"Dusp9",75590,"Mpk"
"Dusp9",75590,"Mpk4"
"Dusp9",75590,"Pys"
"Dusp9",75590,"Pyst3"
"Dut",110074,"Dut"
"Dut",110074,"5031412I06Rik"
"Dut",110074,"5133400F09Rik"
"Dut",110074,"D2Bwg0749e"
"Dut",110074,"Dutp"
"Dut",110074,"dUTPase"
"Dux",664783,"Dux"
"Dux",664783,"Dux2"
"Dux",664783,"Duxb2"
"Dux",664783,"AW822073"
"Dux",664783,"Dux4"
"Dux",664783,"EG664783"
"Duxbl1",278672,"Duxbl1"
"Duxbl1",278672,"1110051B16Rik"
"Duxbl1",278672,"Dux1"
"Duxbl1",278672,"Duxb1"
"Duxbl1",278672,"Duxbl3"
"Duxbl1",278672,"Duxl"
"Duxbl1",278672,"Gm10391"
"Duxbl1",278672,"Gm10394"
"Duxf3",74399,"Duxf3"
"Duxf3",74399,"4933403O03Rik"
"Dvb11-1",110004,"Dvb11-1"
"Dvb11-2",110021,"Dvb11-2"
"Dvb11-3",110022,"Dvb11-3"
"Dvl1",13542,"Dvl1"
"Dvl1",13542,"Dvl"
"Dvl1",13542,"mKIAA4029"
"Dvl2",13543,"Dvl2"
"Dvl3",13544,"Dvl3"
"Dvl3",13544,"b2b2866C"
"Dvl3",13544,"b2b2866Clo"
"Dvs1",100035264,"Dvs1"
"Dvs1",100035264,"Dvs-1"
"Dvs2",100036339,"Dvs2"
"Dvs2",100036339,"Dvs-2"
"DXCch1",65948,"DXCch1"
"DXCch2",65949,"DXCch2"
"DXCch4",65951,"DXCch4"
"DXCch5",65952,"DXCch5"
"DXChri1",30821,"DXChri1"
"DXChri2",30822,"DXChri2"
"DXChri3",30823,"DXChri3"
"DXChri4",30824,"DXChri4"
"DXChri5",30825,"DXChri5"
"Dxcp1",110408,"Dxcp1"
"Dxcp1",110408,"Dcp1"
"Dxcp1",110408,"Dcp-1"
"Dxcp2",110438,"Dxcp2"
"Dxcp2",110438,"Cps3"
"Dxcp2",110438,"Dcp22"
"Dxcp2",110438,"Dcp-2"
"Dxcp2",110438,"Cps-1"
"Dxcp3",110418,"Dxcp3"
"DXErtd11e",52003,"DXErtd11e"
"DXErtd223e",52197,"DXErtd223e"
"DXErtd242e",52175,"DXErtd242e"
"DXErtd573e",52355,"DXErtd573e"
"DXErtd770e",52149,"DXErtd770e"
"DXGgc1e",51973,"DXGgc1e"
"DXGgc2e",51979,"DXGgc2e"
"DXGgc3e",51836,"DXGgc3e"
"DXGgc4e",52050,"DXGgc4e"
"DXGgc5e",51837,"DXGgc5e"
"DXGgc6e",52046,"DXGgc6e"
"DXHXF34",53782,"DXHXF34"
"DXHXF34",53782,"DXF34h"
"DXHXF34",53782,"DXF34h-r"
"DXHXF34",53782,"DXF34h-rs1"
"DXHXF34",53782,"DXF34h-rs2"
"DXHXS101",53766,"DXHXS101"
"DXHXS101",53766,"DXPa2"
"DXHXS101",53766,"C131B2"
"DXHXS101",53766,"C131B2R"
"DXHXS101",53766,"DXPas20"
"DXHXS1104",27642,"DXHXS1104"
"DXHXS1104",27642,"DXBay1"
"DXHXS1104",27642,"DXBay10"
"DXHXS120",53767,"DXHXS120"
"DXHXS120",53767,"DXS120"
"DXHXS120",53767,"DXS120h"
"DXHXS144E",53799,"DXHXS144E"
"DXHXS144E",53799,"DXP4"
"DXHXS144E",53799,"DXPas6"
"DXHXS144E",53799,"DXS144E"
"DXHXS144E",53799,"DXS144Eh"
"DXHXS178",53768,"DXHXS178"
"DXHXS178",53768,"DXPa3"
"DXHXS178",53768,"C44E12"
"DXHXS178",53768,"C44E12R"
"DXHXS178",53768,"DXPas15"
"DXHXS296",53769,"DXHXS296"
"DXHXS296",53769,"DXS296"
"DXHXS296",53769,"DXS296h"
"DXHXS32",53726,"DXHXS32"
"DXHXS32",53726,"DXP3"
"DXHXS32",53726,"DXPas7"
"DXHXS32",53726,"DXS32"
"DXHXS32",53726,"DXS32h"
"DXHXS674",53770,"DXHXS674"
"DXHXS674",53770,"DXS674"
"DXHXS674",53770,"DXS674h"
"DXHXS676",53771,"DXHXS676"
"DXHXS676",53771,"DXS676"
"DXHXS676",53771,"DXS676h"
"DXImx43e",54641,"DXImx43e"
"DXImx44e",54642,"DXImx44e"
"DXImx45e",54643,"DXImx45e"
"DXIum1",27851,"DXIum1"
"DXJti2",117574,"DXJti2"
"DXJti3",117573,"DXJti3"
"DXMgc1",359850,"DXMgc1"
"DXMgc10",359886,"DXMgc10"
"DXMgc100",359963,"DXMgc100"
"DXMgc101",359964,"DXMgc101"
"DXMgc102",359965,"DXMgc102"
"DXMgc103",359966,"DXMgc103"
"DXMgc104",359967,"DXMgc104"
"DXMgc105",359968,"DXMgc105"
"DXMgc106",359969,"DXMgc106"
"DXMgc107",359970,"DXMgc107"
"DXMgc108",359971,"DXMgc108"
"DXMgc109",359972,"DXMgc109"
"DXMgc11",359892,"DXMgc11"
"DXMgc110",359973,"DXMgc110"
"DXMgc111",359974,"DXMgc111"
"DXMgc112",359975,"DXMgc112"
"DXMgc113",359976,"DXMgc113"
"DXMgc114",359977,"DXMgc114"
"DXMgc115",359978,"DXMgc115"
"DXMgc116",359979,"DXMgc116"
"DXMgc117",359980,"DXMgc117"
"DXMgc118",359981,"DXMgc118"
"DXMgc119",359982,"DXMgc119"
"DXMgc12",359891,"DXMgc12"
"DXMgc120",359983,"DXMgc120"
"DXMgc121",359984,"DXMgc121"
"DXMgc122",359985,"DXMgc122"
"DXMgc123",359986,"DXMgc123"
"DXMgc124",359987,"DXMgc124"
"DXMgc125",359994,"DXMgc125"
"DXMgc126",359988,"DXMgc126"
"DXMgc127",359989,"DXMgc127"
"DXMgc128",359990,"DXMgc128"
"DXMgc129",359991,"DXMgc129"
"DXMgc13",359890,"DXMgc13"
"DXMgc130",359992,"DXMgc130"
"DXMgc131",359993,"DXMgc131"
"DXMgc14",359896,"DXMgc14"
"DXMgc15",359895,"DXMgc15"
"DXMgc16",359894,"DXMgc16"
"DXMgc17",359893,"DXMgc17"
"DXMgc18",359869,"DXMgc18"
"DXMgc19",359868,"DXMgc19"
"DXMgc2",359852,"DXMgc2"
"DXMgc20",359873,"DXMgc20"
"DXMgc21",359874,"DXMgc21"
"DXMgc22",359871,"DXMgc22"
"DXMgc23",359872,"DXMgc23"
"DXMgc24",359877,"DXMgc24"
"DXMgc25",359878,"DXMgc25"
"DXMgc26",359875,"DXMgc26"
"DXMgc27",359876,"DXMgc27"
"DXMgc28",359887,"DXMgc28"
"DXMgc29",359888,"DXMgc29"
"DXMgc3",359851,"DXMgc3"
"DXMgc30",359882,"DXMgc30"
"DXMgc31",359883,"DXMgc31"
"DXMgc32",359885,"DXMgc32"
"DXMgc33",359884,"DXMgc33"
"DXMgc35",359870,"DXMgc35"
"DXMgc36",359881,"DXMgc36"
"DXMgc37",359889,"DXMgc37"
"DXMgc38",359867,"DXMgc38"
"DXMgc39",359897,"DXMgc39"
"DXMgc4",359854,"DXMgc4"
"DXMgc40",359879,"DXMgc40"
"DXMgc41",359880,"DXMgc41"
"DXMgc42",359865,"DXMgc42"
"DXMgc43",359862,"DXMgc43"
"DXMgc44",359859,"DXMgc44"
"DXMgc45",359860,"DXMgc45"
"DXMgc46",359932,"DXMgc46"
"DXMgc47",117577,"DXMgc47"
"DXMgc48",359923,"DXMgc48"
"DXMgc49",359910,"DXMgc49"
"DXMgc5",359853,"DXMgc5"
"DXMgc50",359909,"DXMgc50"
"DXMgc51",359918,"DXMgc51"
"DXMgc52",359917,"DXMgc52"
"DXMgc53",359916,"DXMgc53"
"DXMgc54",359905,"DXMgc54"
"DXMgc55",359904,"DXMgc55"
"DXMgc56",359903,"DXMgc56"
"DXMgc57",359902,"DXMgc57"
"DXMgc58",359901,"DXMgc58"
"DXMgc59",359900,"DXMgc59"
"DXMgc6",117575,"DXMgc6"
"DXMgc60",359930,"DXMgc60"
"DXMgc61",359931,"DXMgc61"
"DXMgc62",359928,"DXMgc62"
"DXMgc63",359929,"DXMgc63"
"DXMgc64",359926,"DXMgc64"
"DXMgc65",359927,"DXMgc65"
"DXMgc66",359924,"DXMgc66"
"DXMgc67",359925,"DXMgc67"
"DXMgc68",359898,"DXMgc68"
"DXMgc69",359899,"DXMgc69"
"DXMgc7",359857,"DXMgc7"
"DXMgc70",359907,"DXMgc70"
"DXMgc71",359906,"DXMgc71"
"DXMgc72",359919,"DXMgc72"
"DXMgc73",359908,"DXMgc73"
"DXMgc74",359911,"DXMgc74"
"DXMgc75",359920,"DXMgc75"
"DXMgc76",359912,"DXMgc76"
"DXMgc77",359847,"DXMgc77"
"DXMgc78",359846,"DXMgc78"
"DXMgc79",359866,"DXMgc79"
"DXMgc8",359856,"DXMgc8"
"DXMgc80",359863,"DXMgc80"
"DXMgc81",359864,"DXMgc81"
"DXMgc82",359858,"DXMgc82"
"DXMgc83",117576,"DXMgc83"
"DXMgc84",359921,"DXMgc84"
"DXMgc85",359913,"DXMgc85"
"DXMgc86",359914,"DXMgc86"
"DXMgc87",359915,"DXMgc87"
"DXMgc88",359922,"DXMgc88"
"DXMgc89",359861,"DXMgc89"
"DXMgc9",359855,"DXMgc9"
"DXMgc90",359933,"DXMgc90"
"DXMgc91",359848,"DXMgc91"
"DXMgc92",117569,"DXMgc92"
"DXMgc93",117570,"DXMgc93"
"DXMgc94",117571,"DXMgc94"
"DXMgc95",117572,"DXMgc95"
"DXMgc96",359849,"DXMgc96"
"DXMgc97",359960,"DXMgc97"
"DXMgc98",359961,"DXMgc98"
"DXMgc99",359962,"DXMgc99"
"DXMgi26",102864,"DXMgi26"
"DXMgi26",102864,"AI043245"
"DXMit1.1",85049,"DXMit1.1"
"DXMit1.1",85049,"DXMit"
"DXMit1.1",85049,"DXMit1"
"DXMit100",61562,"DXMit100"
"DXMit1001",85164,"DXMit1001"
"DXMit1001",85164,"D5Mit42"
"DXMit1001",85164,"D5Mit422"
"DXMit103",61039,"DXMit103"
"DXMit104",61563,"DXMit104"
"DXMit106",85133,"DXMit106"
"DXMit109",61564,"DXMit109"
"DXMit113a",61565,"DXMit113a"
"DXMit113a",61565,"DXMit11"
"DXMit113a",61565,"DXMit113"
"DXMit114",61566,"DXMit114"
"DXMit116",61567,"DXMit116"
"DXMit117",61568,"DXMit117"
"DXMit121",61569,"DXMit121"
"DXMit123",61046,"DXMit123"
"DXMit125",61045,"DXMit125"
"DXMit126",61586,"DXMit126"
"DXMit128",61585,"DXMit128"
"DXMit129",61584,"DXMit129"
"DXMit13",60935,"DXMit13"
"DXMit131",85137,"DXMit131"
"DXMit132",61583,"DXMit132"
"DXMit135",61582,"DXMit135"
"DXMit136",61044,"DXMit136"
"DXMit137",85097,"DXMit137"
"DXMit139",61043,"DXMit139"
"DXMit140",61581,"DXMit140"
"DXMit143",61580,"DXMit143"
"DXMit146a",62331,"DXMit146a"
"DXMit146a",62331,"DXMit14"
"DXMit146a",62331,"DXMit146"
"DXMit147",85136,"DXMit147"
"DXMit150",61579,"DXMit150"
"DXMit155",85135,"DXMit155"
"DXMit157",61578,"DXMit157"
"DXMit161",61042,"DXMit161"
"DXMit162",61041,"DXMit162"
"DXMit163",85096,"DXMit163"
"DXMit164",61040,"DXMit164"
"DXMit170",61577,"DXMit170"
"DXMit173",85134,"DXMit173"
"DXMit174",61576,"DXMit174"
"DXMit175",61575,"DXMit175"
"DXMit176",61574,"DXMit176"
"DXMit178",61573,"DXMit178"
"DXMit180",61572,"DXMit180"
"DXMit182",61571,"DXMit182"
"DXMit186",61570,"DXMit186"
"DXMit187",61088,"DXMit187"
"DXMit189",61993,"DXMit189"
"DXMit190",85101,"DXMit190"
"DXMit191",61089,"DXMit191"
"DXMit196",61992,"DXMit196"
"DXMit20",63831,"DXMit20"
"DXMit203",60966,"DXMit203"
"DXMit205",60967,"DXMit205"
"DXMit211",85105,"DXMit211"
"DXMit213",61145,"DXMit213"
"DXMit220",61147,"DXMit220"
"DXMit221",61148,"DXMit221"
"DXMit222",85159,"DXMit222"
"DXMit223",61149,"DXMit223"
"DXMit226",85167,"DXMit226"
"DXMit229",62047,"DXMit229"
"DXMit230",62048,"DXMit230"
"DXMit231",62049,"DXMit231"
"DXMit232",62050,"DXMit232"
"DXMit233",85168,"DXMit233"
"DXMit234",62051,"DXMit234"
"DXMit236",62052,"DXMit236"
"DXMit249",62057,"DXMit249"
"DXMit26",60725,"DXMit26"
"DXMit27",60726,"DXMit27"
"DXMit28",60936,"DXMit28"
"DXMit29",60937,"DXMit29"
"DXMit31",60938,"DXMit31"
"DXMit32",60939,"DXMit32"
"DXMit33",60940,"DXMit33"
"DXMit37",60941,"DXMit37"
"DXMit38",60942,"DXMit38"
"DXMit39",60943,"DXMit39"
"DXMit4",85040,"DXMit4"
"DXMit41",60944,"DXMit41"
"DXMit42",60945,"DXMit42"
"DXMit46",60946,"DXMit46"
"DXMit48",60947,"DXMit48"
"DXMit49",60948,"DXMit49"
"DXMit5",60697,"DXMit5"
"DXMit50",60949,"DXMit50"
"DXMit52",85050,"DXMit52"
"DXMit54",60727,"DXMit54"
"DXMit56",85051,"DXMit56"
"DXMit57",60728,"DXMit57"
"DXMit62",60950,"DXMit62"
"DXMit65",60951,"DXMit65"
"DXMit66",85082,"DXMit66"
"DXMit69",85083,"DXMit69"
"DXMit71",85084,"DXMit71"
"DXMit73",60952,"DXMit73"
"DXMit74",85085,"DXMit74"
"DXMit78",85086,"DXMit78"
"DXMit79",60953,"DXMit79"
"DXMit81",60954,"DXMit81"
"DXMit82",60955,"DXMit82"
"DXMit83",60956,"DXMit83"
"DXMit84",60957,"DXMit84"
"DXMit85",60729,"DXMit85"
"DXMit87",60958,"DXMit87"
"DXMit89",60730,"DXMit89"
"DXMit93",85087,"DXMit93"
"DXMit97",60959,"DXMit97"
"Dxmod",100035878,"Dxmod"
"Dxmod",100035878,"DOXm"
"Dxmod",100035878,"DOXmod"
"Dxo",112403,"Dxo"
"Dxo",112403,"Dom3"
"Dxo",112403,"Dom3z"
"DXPas19",27790,"DXPas19"
"DXPas23",53738,"DXPas23"
"DXPas23",53738,"DXPa1"
"DXPas23",53738,"DXPas16"
"DXPas23",53738,"DXPas17"
"DXSmh141",27844,"DXSmh141"
"DXSmh141",27844,"DXO"
"DXSmh141",27844,"DXOrl1"
"DXSmh141",27844,"DXWas"
"DXSmh141",27844,"DXWas68"
"DXSut1e",51850,"DXSut1e"
"DXUalb1",81912,"DXUalb1"
"DXYHgu1",27843,"DXYHgu1"
"DYByu1",53676,"DYByu1"
"DYByu1",53676,"D0Byu1"
"DYByu2",53677,"DYByu2"
"DYByu2",53677,"D0Byu2"
"DYByu3",53678,"DYByu3"
"DYByu3",53678,"D0Byu3"
"DYByu4",53679,"DYByu4"
"DYByu4",53679,"D0Byu4"
"DYByu5",53680,"DYByu5"
"DYByu5",53680,"D0Byu5"
"DYByu6",53681,"DYByu6"
"DYByu6",53681,"D0Byu6"
"DYByu7",53682,"DYByu7"
"DYByu7",53682,"D0Byu7"
